"","SiteName","Latitude","Longitude","Year","JulianDay","AphidCount","AphidDDS"
"2981","2010-Site-16",46.72424,-116.95346,2010,147,0,331.436241069349
"2982","2010-Site-16",46.72424,-116.95346,2010,151,0,352.93256637999
"2983","2010-Site-16",46.72424,-116.95346,2010,154,0,373.98256637999
"2984","2010-Site-16",46.72424,-116.95346,2010,159,0,414.654538846465
"2985","2010-Site-16",46.72424,-116.95346,2010,161,0,429.089538846465
"2986","2010-Site-16",46.72424,-116.95346,2010,166,0,469.925474712424
"2987","2010-Site-16",46.72424,-116.95346,2010,168,0,476.100474712424
"2988","2010-Site-16",46.72424,-116.95346,2010,173,0,518.335474712424
"2989","2010-Site-16",46.72424,-116.95346,2010,175,4,545.655474712424
"2990","2010-Site-16",46.72424,-116.95346,2010,179,9,595.692424455864
"2991","2010-Site-16",46.72424,-116.95346,2010,182,7,625.528397442394
"2992","2010-Site-16",46.72424,-116.95346,2010,187,11,668.087979680898
"2993","2010-Site-16",46.72424,-116.95346,2010,189,0,695.92617310565
"2994","2010-Site-16",46.72424,-116.95346,2010,194,2,764.911654892733
"2995","2010-Site-16",46.72424,-116.95346,2010,196,5,788.331878764711
"2996","2010-Site-15",46.74877,-117.42446,2010,144,1,361.440784022224
"2997","2010-Site-15",46.74877,-117.42446,2010,147,0,378.798708456728
"2998","2010-Site-15",46.74877,-117.42446,2010,151,0,402.258545025155
"2999","2010-Site-15",46.74877,-117.42446,2010,154,0,424.518545025155
"3000","2010-Site-15",46.74877,-117.42446,2010,159,0,468.058545025155
"3001","2010-Site-15",46.74877,-117.42446,2010,161,3,483.793545025155
"3002","2010-Site-15",46.74877,-117.42446,2010,166,0,528.408545025155
"3003","2010-Site-15",46.74877,-117.42446,2010,168,0,536.868545025155
"3004","2010-Site-15",46.74877,-117.42446,2010,173,11,582.813545025155
"3005","2010-Site-15",46.74877,-117.42446,2010,175,15,611.671143730329
"3006","2010-Site-15",46.74877,-117.42446,2010,179,11,664.733687569109
"3007","2010-Site-15",46.74877,-117.42446,2010,182,6,696.051404261297
"3008","2010-Site-15",46.74877,-117.42446,2010,187,10,741.851404261297
"3009","2010-Site-15",46.74877,-117.42446,2010,189,8,770.934008725207
"3010","2010-Site-15",46.74877,-117.42446,2010,194,3,843.342049592334
"3011","2010-Site-15",46.74877,-117.42446,2010,196,3,868.485918324885
"3012","2010-Site-14",46.76027,-117.18736,2010,144,0,325.357047510025
"3013","2010-Site-14",46.76027,-117.18736,2010,147,0,341.310956548275
"3014","2010-Site-14",46.76027,-117.18736,2010,151,0,362.866292877195
"3015","2010-Site-14",46.76027,-117.18736,2010,154,0,383.986292877195
"3016","2010-Site-14",46.76027,-117.18736,2010,159,0,424.941392269069
"3017","2010-Site-14",46.76027,-117.18736,2010,161,0,439.736392269069
"3018","2010-Site-14",46.76027,-117.18736,2010,166,0,480.867862718051
"3019","2010-Site-14",46.76027,-117.18736,2010,168,0,487.586732964117
"3020","2010-Site-14",46.76027,-117.18736,2010,173,1,530.346732964117
"3021","2010-Site-14",46.76027,-117.18736,2010,175,2,558.071732964117
"3022","2010-Site-14",46.76027,-117.18736,2010,179,9,608.53254478751
"3023","2010-Site-14",46.76027,-117.18736,2010,182,8,638.045282300403
"3024","2010-Site-14",46.76027,-117.18736,2010,187,8,681.070151917846
"3025","2010-Site-14",46.76027,-117.18736,2010,189,3,709.037388841581
"3026","2010-Site-14",46.76027,-117.18736,2010,194,7,778.446298605701
"3027","2010-Site-14",46.76027,-117.18736,2010,196,0,802.219934159569
"3028","2010-Site-13",46.80105,-117.3013,2010,144,0,340.091367453896
"3029","2010-Site-13",46.80105,-117.3013,2010,147,0,356.556716943245
"3030","2010-Site-13",46.80105,-117.3013,2010,151,0,378.886398967585
"3031","2010-Site-13",46.80105,-117.3013,2010,154,0,400.321398967585
"3032","2010-Site-13",46.80105,-117.3013,2010,159,0,442.147966010731
"3033","2010-Site-13",46.80105,-117.3013,2010,161,0,457.347966010731
"3034","2010-Site-13",46.80105,-117.3013,2010,166,0,499.877761207438
"3035","2010-Site-13",46.80105,-117.3013,2010,168,1,507.273224073663
"3036","2010-Site-13",46.80105,-117.3013,2010,173,1,551.343224073663
"3037","2010-Site-13",46.80105,-117.3013,2010,175,3,579.503224073663
"3038","2010-Site-13",46.80105,-117.3013,2010,179,3,631.016730605363
"3039","2010-Site-13",46.80105,-117.3013,2010,182,8,661.140256111494
"3040","2010-Site-13",46.80105,-117.3013,2010,187,5,705.1341092688
"3041","2010-Site-13",46.80105,-117.3013,2010,189,1,733.454143279013
"3042","2010-Site-13",46.80105,-117.3013,2010,194,7,803.68066395776
"3043","2010-Site-13",46.80105,-117.3013,2010,196,3,827.821815204565
"3044","2010-Site-12",46.88467,-117.00399,2010,144,0,299.235564673726
"3045","2010-Site-12",46.88467,-117.00399,2010,147,0,314.316893512972
"3046","2010-Site-12",46.88467,-117.00399,2010,151,0,334.416088648239
"3047","2010-Site-12",46.88467,-117.00399,2010,154,0,354.451088648239
"3048","2010-Site-12",46.88467,-117.00399,2010,159,0,393.201076926979
"3049","2010-Site-12",46.88467,-117.00399,2010,161,0,407.096076926979
"3050","2010-Site-12",46.88467,-117.00399,2010,166,0,446.694138232282
"3051","2010-Site-12",46.88467,-117.00399,2010,168,0,451.978369241611
"3052","2010-Site-12",46.88467,-117.00399,2010,173,3,492.643369241611
"3053","2010-Site-12",46.88467,-117.00399,2010,175,5,519.528369241611
"3054","2010-Site-12",46.88467,-117.00399,2010,179,4,568.605328313739
"3055","2010-Site-12",46.88467,-117.00399,2010,182,4,597.132804222911
"3056","2010-Site-12",46.88467,-117.00399,2010,187,2,638.010857237393
"3057","2010-Site-12",46.88467,-117.00399,2010,189,2,665.392233137038
"3058","2010-Site-12",46.88467,-117.00399,2010,194,3,732.075733121277
"3059","2010-Site-12",46.88467,-117.00399,2010,196,1,754.90373122832
"3060","2010-Site-11",46.9152,-117.09493,2010,144,0,323.038940693468
"3061","2010-Site-11",46.9152,-117.09493,2010,147,0,338.703507422002
"3062","2010-Site-11",46.9152,-117.09493,2010,151,0,360.201161063236
"3063","2010-Site-11",46.9152,-117.09493,2010,154,0,381.091161063236
"3064","2010-Site-11",46.9152,-117.09493,2010,159,0,421.342576648207
"3065","2010-Site-11",46.9152,-117.09493,2010,161,0,436.122576648207
"3066","2010-Site-11",46.9152,-117.09493,2010,166,0,477.072167192269
"3067","2010-Site-11",46.9152,-117.09493,2010,168,0,483.293602997896
"3068","2010-Site-11",46.9152,-117.09493,2010,173,2,525.588602997896
"3069","2010-Site-11",46.9152,-117.09493,2010,175,0,552.968602997896
"3070","2010-Site-11",46.9152,-117.09493,2010,179,4,602.843917947888
"3071","2010-Site-11",46.9152,-117.09493,2010,182,2,632.108047444933
"3072","2010-Site-11",46.9152,-117.09493,2010,187,7,674.555435639259
"3073","2010-Site-11",46.9152,-117.09493,2010,189,0,702.066722330715
"3074","2010-Site-11",46.9152,-117.09493,2010,194,2,769.792617808441
"3075","2010-Site-11",46.9152,-117.09493,2010,196,0,792.943140344692
"3076","2010-Site-10",46.96343,-117.09202,2010,144,0,321.301871289557
"3077","2010-Site-10",46.96343,-117.09202,2010,147,0,336.806518653
"3078","2010-Site-10",46.96343,-117.09202,2010,151,0,358.222903107796
"3079","2010-Site-10",46.96343,-117.09202,2010,154,0,378.982903107796
"3080","2010-Site-10",46.96343,-117.09202,2010,159,0,418.989182531459
"3081","2010-Site-10",46.96343,-117.09202,2010,161,0,433.729182531459
"3082","2010-Site-10",46.96343,-117.09202,2010,166,0,474.64756096522
"3083","2010-Site-10",46.96343,-117.09202,2010,168,0,480.733077736048
"3084","2010-Site-10",46.96343,-117.09202,2010,173,0,522.778077736048
"3085","2010-Site-10",46.96343,-117.09202,2010,175,0,550.103077736048
"3086","2010-Site-10",46.96343,-117.09202,2010,179,1,600.017619748082
"3087","2010-Site-10",46.96343,-117.09202,2010,182,1,629.193511161477
"3088","2010-Site-10",46.96343,-117.09202,2010,187,4,671.515695853104
"3089","2010-Site-10",46.96343,-117.09202,2010,189,0,698.963417435777
"3090","2010-Site-10",46.96343,-117.09202,2010,194,2,766.329951080178
"3091","2010-Site-10",46.96343,-117.09202,2010,196,2,789.388769473878
"3092","2010-Site-09",47.00144,-117.13176,2010,144,0,320.105778412559
"3093","2010-Site-09",47.00144,-117.13176,2010,147,0,335.568019704431
"3094","2010-Site-09",47.00144,-117.13176,2010,151,0,356.979928425397
"3095","2010-Site-09",47.00144,-117.13176,2010,154,0,377.549928425397
"3096","2010-Site-09",47.00144,-117.13176,2010,159,1,417.347664892054
"3097","2010-Site-09",47.00144,-117.13176,2010,161,0,432.027664892054
"3098","2010-Site-09",47.00144,-117.13176,2010,166,0,473.080241902802
"3099","2010-Site-09",47.00144,-117.13176,2010,168,1,479.230241902802
"3100","2010-Site-09",47.00144,-117.13176,2010,173,0,521.170241902802
"3101","2010-Site-09",47.00144,-117.13176,2010,175,0,548.535241902802
"3102","2010-Site-09",47.00144,-117.13176,2010,179,9,598.784483451196
"3103","2010-Site-09",47.00144,-117.13176,2010,182,4,627.920462885875
"3104","2010-Site-09",47.00144,-117.13176,2010,187,4,670.198545708457
"3105","2010-Site-09",47.00144,-117.13176,2010,189,1,697.691274855528
"3106","2010-Site-09",47.00144,-117.13176,2010,194,1,764.980071072646
"3107","2010-Site-09",47.00144,-117.13176,2010,196,3,788.061400603469
"3108","2010-Site-08",47.01935,-117.15047,2010,144,0,314.398797462974
"3109","2010-Site-08",47.01935,-117.15047,2010,147,0,329.714542155541
"3110","2010-Site-08",47.01935,-117.15047,2010,151,0,350.807364850118
"3111","2010-Site-08",47.01935,-117.15047,2010,154,0,371.027364850118
"3112","2010-Site-08",47.01935,-117.15047,2010,159,0,410.333314642021
"3113","2010-Site-08",47.01935,-117.15047,2010,161,2,424.803314642021
"3114","2010-Site-08",47.01935,-117.15047,2010,166,0,465.614602067627
"3115","2010-Site-08",47.01935,-117.15047,2010,168,1,471.665552493941
"3116","2010-Site-08",47.01935,-117.15047,2010,173,0,513.195552493941
"3117","2010-Site-08",47.01935,-117.15047,2010,175,1,540.485552493941
"3118","2010-Site-08",47.01935,-117.15047,2010,179,13,590.745163679574
"3119","2010-Site-08",47.01935,-117.15047,2010,182,4,619.678490795
"3120","2010-Site-08",47.01935,-117.15047,2010,187,2,661.563458124184
"3121","2010-Site-08",47.01935,-117.15047,2010,189,1,689.026522612195
"3122","2010-Site-08",47.01935,-117.15047,2010,194,0,756.0407462313
"3123","2010-Site-08",47.01935,-117.15047,2010,196,2,779.056481340971
"3124","2010-Site-07",47.04217,-117.14927,2010,144,0,308.517763070432
"3125","2010-Site-07",47.04217,-117.14927,2010,147,0,323.719238751415
"3126","2010-Site-07",47.04217,-117.14927,2010,151,0,344.537813460317
"3127","2010-Site-07",47.04217,-117.14927,2010,154,0,364.512813460317
"3128","2010-Site-07",47.04217,-117.14927,2010,159,0,403.384905070339
"3129","2010-Site-07",47.04217,-117.14927,2010,161,1,417.649905070339
"3130","2010-Site-07",47.04217,-117.14927,2010,166,0,458.290348767942
"3131","2010-Site-07",47.04217,-117.14927,2010,168,0,464.176831732517
"3132","2010-Site-07",47.04217,-117.14927,2010,173,0,505.346831732517
"3133","2010-Site-07",47.04217,-117.14927,2010,175,0,532.541831732517
"3134","2010-Site-07",47.04217,-117.14927,2010,179,1,582.793091742712
"3135","2010-Site-07",47.04217,-117.14927,2010,182,1,611.59282897982
"3136","2010-Site-07",47.04217,-117.14927,2010,187,1,653.11912940104
"3137","2010-Site-07",47.04217,-117.14927,2010,189,0,680.588489443349
"3138","2010-Site-07",47.04217,-117.14927,2010,194,2,747.381211427891
"3139","2010-Site-07",47.04217,-117.14927,2010,196,1,770.347221006676
"3140","2010-Site-06",47.10582,-117.18438,2010,144,0,314.0618736443
"3141","2010-Site-06",47.10582,-117.18438,2010,147,0,329.368674872955
"3142","2010-Site-06",47.10582,-117.18438,2010,151,0,350.729173961671
"3143","2010-Site-06",47.10582,-117.18438,2010,154,0,370.914173961671
"3144","2010-Site-06",47.10582,-117.18438,2010,159,0,409.99399614437
"3145","2010-Site-06",47.10582,-117.18438,2010,161,1,424.53399614437
"3146","2010-Site-06",47.10582,-117.18438,2010,166,0,465.627513537383
"3147","2010-Site-06",47.10582,-117.18438,2010,168,0,471.827513537383
"3148","2010-Site-06",47.10582,-117.18438,2010,173,0,513.327513537383
"3149","2010-Site-06",47.10582,-117.18438,2010,175,0,540.597513537383
"3150","2010-Site-06",47.10582,-117.18438,2010,179,0,591.266926889844
"3151","2010-Site-06",47.10582,-117.18438,2010,182,0,620.268290302983
"3152","2010-Site-06",47.10582,-117.18438,2010,187,0,662.264531138796
"3153","2010-Site-06",47.10582,-117.18438,2010,189,0,689.740206874849
"3154","2010-Site-06",47.10582,-117.18438,2010,194,2,756.689978685703
"3155","2010-Site-06",47.10582,-117.18438,2010,196,0,779.711212372527
"3156","2010-Site-05",47.11062,-117.14927,2010,144,0,302.857686319631
"3157","2010-Site-05",47.11062,-117.14927,2010,147,0,317.839078480931
"3158","2010-Site-05",47.11062,-117.14927,2010,151,0,338.484101004349
"3159","2010-Site-05",47.11062,-117.14927,2010,154,0,358.154101004349
"3160","2010-Site-05",47.11062,-117.14927,2010,159,0,396.429990207002
"3161","2010-Site-05",47.11062,-117.14927,2010,161,0,410.549990207002
"3162","2010-Site-05",47.11062,-117.14927,2010,166,0,451.022746075083
"3163","2010-Site-05",47.11062,-117.14927,2010,168,0,456.777746075083
"3164","2010-Site-05",47.11062,-117.14927,2010,173,0,497.367746075083
"3165","2010-Site-05",47.11062,-117.14927,2010,175,1,524.432746075083
"3166","2010-Site-05",47.11062,-117.14927,2010,179,6,574.798074103797
"3167","2010-Site-05",47.11062,-117.14927,2010,182,2,603.421019433608
"3168","2010-Site-05",47.11062,-117.14927,2010,187,3,644.648796261896
"3169","2010-Site-05",47.11062,-117.14927,2010,189,3,672.043550024318
"3170","2010-Site-05",47.11062,-117.14927,2010,194,2,738.396858851006
"3171","2010-Site-05",47.11062,-117.14927,2010,196,2,761.251246570334
"3172","2010-Site-04",47.12376,-117.2127,2010,144,0,313.120366709492
"3173","2010-Site-04",47.12376,-117.2127,2010,147,0,328.382268335314
"3174","2010-Site-04",47.12376,-117.2127,2010,151,0,349.755073244697
"3175","2010-Site-04",47.12376,-117.2127,2010,154,0,369.805073244697
"3176","2010-Site-04",47.12376,-117.2127,2010,159,0,408.660260238827
"3177","2010-Site-04",47.12376,-117.2127,2010,161,0,423.170260238827
"3178","2010-Site-04",47.12376,-117.2127,2010,166,0,464.286625237398
"3179","2010-Site-04",47.12376,-117.2127,2010,168,0,470.591625237398
"3180","2010-Site-04",47.12376,-117.2127,2010,173,0,512.051625237398
"3181","2010-Site-04",47.12376,-117.2127,2010,175,2,539.301625237398
"3182","2010-Site-04",47.12376,-117.2127,2010,179,0,590.086300858123
"3183","2010-Site-04",47.12376,-117.2127,2010,182,0,619.007842905635
"3184","2010-Site-04",47.12376,-117.2127,2010,187,2,660.912896321961
"3185","2010-Site-04",47.12376,-117.2127,2010,189,0,688.403376639095
"3186","2010-Site-04",47.12376,-117.2127,2010,194,0,755.323143224829
"3187","2010-Site-04",47.12376,-117.2127,2010,196,0,778.352391655019
"3188","2010-Site-03",47.1881,-117.33346,2010,144,0,325.431161744242
"3189","2010-Site-03",47.1881,-117.33346,2010,147,0,340.806295949103
"3190","2010-Site-03",47.1881,-117.33346,2010,151,0,363.077609281375
"3191","2010-Site-03",47.1881,-117.33346,2010,154,0,383.327609281375
"3192","2010-Site-03",47.1881,-117.33346,2010,159,1,422.550862470736
"3193","2010-Site-03",47.1881,-117.33346,2010,161,1,437.450862470736
"3194","2010-Site-03",47.1881,-117.33346,2010,166,0,479.211198968251
"3195","2010-Site-03",47.1881,-117.33346,2010,168,0,486.196198968251
"3196","2010-Site-03",47.1881,-117.33346,2010,173,0,528.431198968251
"3197","2010-Site-03",47.1881,-117.33346,2010,175,0,555.871198968251
"3198","2010-Site-03",47.1881,-117.33346,2010,179,4,607.280996538124
"3199","2010-Site-03",47.1881,-117.33346,2010,182,3,636.392070005022
"3200","2010-Site-03",47.1881,-117.33346,2010,187,3,678.960202403321
"3201","2010-Site-03",47.1881,-117.33346,2010,189,1,706.506147744439
"3202","2010-Site-03",47.1881,-117.33346,2010,194,5,773.783885573871
"3203","2010-Site-03",47.1881,-117.33346,2010,196,1,796.955314458752
"3204","2010-Site-02",47.19776,-117.34471,2010,144,0,326.761416648516
"3205","2010-Site-02",47.19776,-117.34471,2010,147,0,342.18310782433
"3206","2010-Site-02",47.19776,-117.34471,2010,151,0,364.57140569796
"3207","2010-Site-02",47.19776,-117.34471,2010,154,0,384.86140569796
"3208","2010-Site-02",47.19776,-117.34471,2010,159,0,424.132557566757
"3209","2010-Site-02",47.19776,-117.34471,2010,161,0,439.072557566757
"3210","2010-Site-02",47.19776,-117.34471,2010,166,0,480.983449708843
"3211","2010-Site-02",47.19776,-117.34471,2010,168,2,488.068449708843
"3212","2010-Site-02",47.19776,-117.34471,2010,173,0,530.498449708843
"3213","2010-Site-02",47.19776,-117.34471,2010,175,1,557.978449708843
"3214","2010-Site-02",47.19776,-117.34471,2010,179,12,609.476770484923
"3215","2010-Site-02",47.19776,-117.34471,2010,182,19,638.626165934329
"3216","2010-Site-02",47.19776,-117.34471,2010,187,11,681.292976164676
"3217","2010-Site-02",47.19776,-117.34471,2010,189,8,708.896956260855
"3218","2010-Site-02",47.19776,-117.34471,2010,194,6,776.320268603077
"3219","2010-Site-02",47.19776,-117.34471,2010,196,5,799.550149097283
"3220","2010-Site-01",47.31371,-117.38428,2010,144,0,319.181181833904
"3221","2010-Site-01",47.31371,-117.38428,2010,147,0,334.578748879376
"3222","2010-Site-01",47.31371,-117.38428,2010,151,0,357.042423418538
"3223","2010-Site-01",47.31371,-117.38428,2010,154,0,377.257423418538
"3224","2010-Site-01",47.31371,-117.38428,2010,159,0,415.652423418538
"3225","2010-Site-01",47.31371,-117.38428,2010,161,0,430.492423418538
"3226","2010-Site-01",47.31371,-117.38428,2010,166,0,472.693537433931
"3227","2010-Site-01",47.31371,-117.38428,2010,168,0,479.943537433931
"3228","2010-Site-01",47.31371,-117.38428,2010,173,0,522.468537433931
"3229","2010-Site-01",47.31371,-117.38428,2010,175,0,549.728537433931
"3230","2010-Site-01",47.31371,-117.38428,2010,179,2,601.364442933628
"3231","2010-Site-01",47.31371,-117.38428,2010,182,0,630.284425104632
"3232","2010-Site-01",47.31371,-117.38428,2010,187,2,672.724425104632
"3233","2010-Site-01",47.31371,-117.38428,2010,189,1,700.586840564986
"3234","2010-Site-01",47.31371,-117.38428,2010,194,0,768.309884335946
"3235","2010-Site-01",47.31371,-117.38428,2010,196,0,791.656946433661
"3236","2009-Site-30",46.4923,-117.00027,2009,139,12,232.726291078953
"3237","2009-Site-30",46.4923,-117.00027,2009,142,17,252.009918377309
"3238","2009-Site-30",46.4923,-117.00027,2009,146,33,294.184918377309
"3239","2009-Site-30",46.4923,-117.00027,2009,149,7,331.180123226086
"3240","2009-Site-30",46.4923,-117.00027,2009,153,31,386.428433785978
"3241","2009-Site-30",46.4923,-117.00027,2009,156,50,426.183433785978
"3242","2009-Site-30",46.4923,-117.00027,2009,160,6,456.073433785978
"3243","2009-Site-30",46.4923,-117.00027,2009,163,8,487.758433785978
"3244","2009-Site-30",46.4923,-117.00027,2009,167,9,535.903433785978
"3245","2009-Site-30",46.4923,-117.00027,2009,170,9,568.538433785978
"3246","2009-Site-30",46.4923,-117.00027,2009,174,4,597.988433785978
"3247","2009-Site-30",46.4923,-117.00027,2009,177,2,633.359743361672
"3248","2009-Site-30",46.4923,-117.00027,2009,181,4,682.699743361672
"3249","2009-Site-30",46.4923,-117.00027,2009,184,7,725.422565033162
